Year,Month,Day,Weekend?,Hour,Primary Factor,Latitude,Longitude

2010,12,2,1,1000,5,39.186352,-86.52955476

2010,1,7,0,2200,17,39.186352,-86.528496

2010,1,6,0,1900,4,39.186352,-86.531696

2010,1,1,0,1200,3,39.186352,-86.528496

2010,2,5,1,2300,30,39.186352,-86.528496

2010,3,7,0,1600,3,39.186352,-86.528496

2010,4,5,1,2000,2,39.186352,-86.528496

2010,4,6,1,1200,2,39.186352,-86.529792

2010,4,6,0,2000,2,39.186352,-86.531696

2010,5,3,1,700,1,39.186352,-86.528496

2010,6,7,0,1400,2,39.186352,-86.528496

2010,8,6,1,1700,2,39.186352,-86.528496

2010,8,2,1,1500,2,39.186352,-86.528496

2010,8,3,1,1300,1,39.186352,-86.531696

2010,9,4,1,1500,2,39.186352,-86.528496

2010,10,3,1,1300,19,39.186352,-86.534704

2010,10,1,0,1600,4,39.186352,-86.528496

2010,11,4,1,800,44,39.186352,-86.534704

2010,11,1,0,1000,2,39.186352,-86.534704

2010,11,1,0,1300,2,39.186352,-86.529792

2010,11,1,0,1300,2,39.186352,-86.529792

2010,7,2,1,2000,2,39.18632523,-86.53454894

2010,7,3,1,1300,3,39.18632523,-86.53454894

2010,9,2,1,1800,4,39.18632523,-86.53454894

2010,11,5,1,1700,4,39.18632523,-86.53454894

2010,12,1,1,2200,24,39.18632523,-86.53454894

2010,3,6,1,1000,7,39.186325,-86.532807

2010,1,5,1,1000,5,39.18624327,-86.52216216

2010,3,3,1,1900,2,39.18624327,-86.52217946

2010,9,6,1,200,12,39.18624327,-86.52217514

2010,2,3,1,1200,8,39.186048,-86.550976

2010,11,2,1,700,16,39.186048,-86.550976

2010,1,7,0,1400,2,39.186032,-86.51984

2010,5,2,1,1300,1,39.186032,-86.51984

2010,9,2,1,1400,1,39.18595815,-86.53484

2010,4,2,1,1600,2,39.18593682,-86.51914577

2010,4,3,1,1600,8,39.18589867,-86.53787333

2010,3,2,1,1300,25,39.18584,-86.537872

2010,4,1,1,2200,14,39.18584,-86.537872

2010,11,5,1,1600,8,39.18566953,-86.51800622

2010,4,4,1,2000,4,39.185392,-86.537856

2010,9,2,1,1500,16,39.185392,-86.537856

2010,10,7,0,1100,4,39.185392,-86.537856

2010,10,7,0,2000,4,39.185392,-86.537856

2010,3,5,1,1700,8,39.185232,-86.54060206

2010,4,6,1,1600,8,39.185232,-86.54060206

2010,10,4,1,1900,11,39.1852,-86.541952

2010,12,7,0,0,1,39.185152,-86.535296

2010,11,4,1,2300,1,39.18508,-86.540075

2010,12,1,0,1400,20,39.18506,-86.53778

2010,1,2,1,1300,8,39.18503091,-86.54002675

2010,1,2,1,900,7,39.18466483,-86.55597698

2010,4,2,1,2000,16,39.18454,-86.538343

2010,8,3,1,0,7,39.18453,-86.53777

2010,9,1,0,200,1,39.1845,-86.539055

2010,11,3,1,500,1,39.1841412,-86.5344552

2010,11,4,1,200,19,39.1841412,-86.5344552

2010,1,1,0,400,7,39.18391089,-86.55017804

2010,10,6,1,900,3,39.18384,-86.5192

2010,2,7,0,1300,11,39.18377,-86.5168773

2010,9,5,1,1800,13,39.18377,-86.51686

2010,4,1,0,1300,8,39.183756,-86.518438

2010,5,4,1,800,4,39.183696,-86.534304

2010,12,5,1,1400,10,39.183664,-86.530416

2010,4,6,0,2000,8,39.183662,-86.530469

2010,11,3,1,1400,8,39.18350109,-86.53424

2010,4,6,1,1300,8,39.18341216,-86.53878365

2010,8,6,1,200,25,39.18341,-86.539163

2010,8,6,1,1400,8,39.18341,-86.538878

2010,10,1,0,0,14,39.183389,-86.53112

2010,3,4,1,100,16,39.18336,-86.53419327

2010,5,1,0,1000,3,39.18336,-86.53415

2010,12,2,1,2000,4,39.18336,-86.53415

2010,7,4,1,1200,1,39.183325,-86.534144

2010,2,6,1,1700,2,39.18332088,-86.51173353

2010,2,6,1,1700,2,39.18330425,-86.51171744

2010,9,6,1,0,7,39.18325344,-86.47083133

2010,2,5,1,2300,13,39.18325061,-86.52842251

2010,12,6,0,2100,2,39.18323799,-86.51177094

2010,11,6,1,800,4,39.1832,-86.531219

2010,12,4,1,800,9,39.18311,-86.537759

2010,3,1,0,700,25,39.183091,-86.544049

2010,8,2,1,2200,8,39.182976,-86.528416

2010,3,7,0,2100,8,39.18293877,-86.52903226

2010,2,1,0,1400,1,39.18293354,-86.52915251

2010,10,1,0,200,4,39.182925,-86.534639

2010,2,3,1,1800,9,39.18291965,-86.52947214

2010,4,3,1,2100,8,39.182649,-86.53777

2010,5,2,1,2200,11,39.18257879,-86.47143913

2010,2,4,1,2000,4,39.18242962,-86.51914028

2010,3,1,0,100,2,39.18237738,-86.51263769

2010,4,6,0,2200,11,39.18237738,-86.51262039

2010,12,4,1,900,4,39.18237738,-86.51264201

2010,8,6,0,1900,17,39.18218696,-86.51639

2010,8,2,1,1700,8,39.18218533,-86.518314

2010,5,7,0,1100,8,39.18217024,-86.51912929

2010,8,1,0,100,10,39.18215633,-86.51248

2010,4,3,1,2000,10,39.18203331,-86.53375804

2010,2,1,1,1900,12,39.18193019,-86.55702423

2010,10,2,1,200,10,39.181888,-86.542016

2010,2,5,1,2000,11,39.18184,-86.5284

2010,11,1,0,1600,8,39.181744,-86.530192

2010,5,5,1,1100,8,39.18173882,-86.51886

2010,3,7,0,300,20,39.181552,-86.5336

2010,9,1,0,1200,4,39.181552,-86.5336

2010,9,4,1,1800,8,39.18139,-86.534672

2010,1,6,1,300,7,39.181344,-86.637104

2010,8,7,0,1400,4,39.181344,-86.637104

2010,10,7,0,100,16,39.18128,-86.531792

2010,7,6,1,800,8,39.18125061,-86.53612

2010,10,5,1,1900,12,39.1811444,-86.50890273

2010,1,2,1,1600,4,39.18112,-86.530816

2010,10,1,1,2200,8,39.18112,-86.530816

2010,1,3,1,1200,1,39.181101,-86.530839

2010,1,6,1,1100,4,39.18108658,-86.55379641

2010,1,3,1,2100,2,39.18104,-86.5284

2010,3,4,1,1000,14,39.18104,-86.5284

2010,9,7,0,1600,15,39.18104,-86.5284

2010,9,2,1,1200,4,39.18104,-86.5284

2010,12,4,1,1100,4,39.18104,-86.5284

2010,12,6,1,1700,4,39.18104,-86.5284

2010,12,6,1,800,4,39.18104,-86.5284

2010,1,1,0,300,1,39.180944,-86.540496

2010,7,7,0,1700,1,39.18079265,-86.54067618

2010,5,5,1,400,12,39.1807259,-86.55787222

2010,8,2,1,1200,4,39.18056,-86.543968

2010,9,1,0,600,10,39.18056,-86.543968

2010,3,7,0,1300,8,39.18054912,-86.51906065

2010,2,7,0,0,8,39.180529,-86.511011

2010,5,3,1,600,12,39.18039903,-86.50786573

2010,3,6,1,1800,22,39.180357,-86.519098

2010,11,4,1,1100,18,39.180352,-86.5284

2010,11,5,1,1600,1,39.180352,-86.5284

2010,11,6,1,1600,19,39.180352,-86.5284

2010,12,2,1,900,4,39.180352,-86.5284

2010,6,7,0,0,13,39.18012565,-86.54852324

2010,10,2,1,1900,12,39.18011952,-86.50747687

2010,5,1,0,0,24,39.18005,-86.53995

2010,8,3,1,1800,19,39.180048,-86.544

2010,11,5,1,1700,8,39.17997438,-86.54842034

2010,1,1,1,2300,2,39.17984,-86.507088

2010,4,2,1,700,2,39.17984,-86.507088

2010,6,1,1,2100,12,39.17984,-86.507088

2010,6,2,1,1500,16,39.17984,-86.507088

2010,10,7,0,2000,4,39.17984,-86.507088

2010,10,6,1,1400,2,39.17984,-86.507088

2010,6,7,0,1400,8,39.17983827,-86.53471672

2010,9,3,1,1900,2,39.17971702,-86.50722818

2010,11,5,1,1600,4,39.17971702,-86.50722818

2010,12,2,1,1100,2,39.17971702,-86.50722818

2010,5,7,0,2100,7,39.17957095,-86.55823894

2010,1,4,1,900,20,39.17952,-86.5948

2010,2,2,1,1700,11,39.17937475,-86.50671279

2010,4,6,1,1500,1,39.1793458,-86.54728221

2010,8,7,0,2000,8,39.179319,-86.510935

2010,2,7,0,600,9,39.17925,-86.5084

2010,3,5,1,1500,1,39.17925,-86.5084

2010,4,2,1,1000,4,39.17925,-86.5084

2010,9,7,0,1800,7,39.179248,-86.54745689

2010,1,2,1,1800,1,39.179248,-86.547104

2010,1,5,1,1400,16,39.179248,-86.5832

2010,2,6,1,1800,9,39.179248,-86.552592

2010,5,7,0,700,1,39.179248,-86.547104

2010,5,2,1,1400,4,39.179248,-86.547104

2010,5,6,1,600,43,39.179248,-86.5832

2010,8,3,1,1700,5,39.179248,-86.5832

2010,8,2,1,1000,20,39.179248,-86.5832

2010,9,3,1,1300,1,39.179248,-86.5832

2010,9,3,1,1700,4,39.179248,-86.547104

2010,10,2,1,2000,12,39.179248,-86.5832

2010,11,7,0,2100,11,39.179248,-86.556592

2010,11,2,1,1600,4,39.179248,-86.5832

2010,1,2,1,1600,4,39.17922,-86.5471

2010,3,6,1,800,1,39.17921,-86.56804

2010,12,4,1,1500,11,39.17921,-86.56804

2010,9,7,0,700,4,39.17920007,-86.58308566

2010,9,3,1,1300,4,39.17920007,-86.58309102

2010,1,5,1,1200,2,39.17917052,-86.5377895

2010,7,6,1,1400,2,39.17913551,-86.53486

2010,6,3,1,1500,14,39.17913551,-86.53486

2010,2,6,1,400,1,39.1791262,-86.53084702

2010,3,6,1,1500,8,39.179104,-86.544016

2010,9,5,1,700,4,39.179104,-86.544016

2010,10,1,0,1700,14,39.179104,-86.544016

2010,11,2,1,1800,2,39.179104,-86.544016

2010,12,3,1,1500,4,39.179104,-86.544016

2010,1,6,0,2000,8,39.17908408,-86.511088

2010,7,3,1,1900,5,39.17908,-86.550437

2010,1,2,1,1100,2,39.17904,-86.5284

2010,1,6,1,1100,25,39.17904,-86.5284

2010,2,6,1,1400,20,39.17904,-86.5284

2010,3,3,1,1100,1,39.17904,-86.530848

2010,4,6,1,1200,1,39.17904,-86.530848

2010,4,3,1,700,5,39.17904,-86.542096

2010,4,5,1,1700,2,39.17904,-86.5284

2010,9,3,1,1700,4,39.17904,-86.530848

2010,9,7,0,0,1,39.17904,-86.532096

2010,9,3,1,1700,2,39.17904,-86.530848

2010,10,4,1,2000,4,39.17904,-86.530848

2010,10,5,1,1200,20,39.17904,-86.5284

2010,10,6,1,1200,19,39.17904,-86.532096

2010,10,7,0,1600,4,39.17904,-86.530848

2010,11,2,1,1400,1,39.17904,-86.5284

2010,11,3,1,1700,2,39.17904,-86.542096

2010,12,4,1,900,1,39.17904,-86.542096

2010,10,5,1,1500,14,39.17902717,-86.52590192

2010,11,6,1,1100,27,39.17902717,-86.52707238

2010,3,5,1,1600,4,39.179024,-86.539616

2010,8,1,0,300,7,39.179024,-86.5272

2010,8,5,1,500,7,39.179024,-86.5272

2010,9,5,1,1700,2,39.179024,-86.5272

2010,10,6,1,1200,8,39.179024,-86.5272

2010,10,7,0,900,2,39.179024,-86.539616

2010,1,5,1,1200,4,39.17902034,-86.52837809

2010,8,2,1,800,4,39.17902034,-86.52835732

2010,3,3,1,1400,14,39.17902,-86.525975

2010,4,6,1,1200,2,39.17902,-86.5211

2010,4,6,1,1700,19,39.17902,-86.525975

2010,6,1,0,500,7,39.17902,-86.52705

2010,7,4,1,1700,4,39.17902,-86.52705

2010,8,2,1,1700,2,39.17902,-86.525975

2010,9,5,1,1500,4,39.17902,-86.521092

2010,11,6,0,2000,2,39.17902,-86.52110865

2010,12,1,0,1600,8,39.17902,-86.525975

2010,3,5,1,1200,8,39.179008,-86.525888

2010,4,3,1,1200,8,39.179008,-86.525888

2010,10,4,1,1500,8,39.179008,-86.525888

2010,10,6,1,1600,2,39.179008,-86.525888

2010,11,4,1,900,1,39.179008,-86.525888

2010,2,3,1,100,11,39.17899984,-86.52467167

2010,1,7,0,2300,4,39.178992,-86.537792

2010,2,2,1,1400,2,39.178992,-86.537792

2010,2,6,1,1500,8,39.178992,-86.537792

2010,2,3,1,100,11,39.178992,-86.537792

2010,2,3,1,100,8,39.178992,-86.537792

2010,3,7,0,1300,20,39.178992,-86.523504

2010,4,7,0,2200,4,39.178992,-86.537792

2010,5,2,1,1000,3,39.178992,-86.537792

2010,5,7,0,1200,4,39.178992,-86.523504

2010,8,2,1,1100,2,39.178992,-86.537792

2010,8,7,0,700,3,39.178992,-86.537792

2010,8,4,1,1700,15,39.178992,-86.537792

2010,9,4,1,800,4,39.178992,-86.523504

2010,10,2,1,1600,4,39.178992,-86.537792

2010,10,5,1,1500,16,39.178992,-86.537792

2010,12,1,0,1600,11,39.17899,-86.51895

2010,10,4,1,1500,2,39.178976,-86.536032

2010,11,3,1,1800,5,39.178976,-86.536032

2010,5,7,0,1900,8,39.17896033,-86.53474678

2010,1,3,1,1700,8,39.17896,-86.53472

2010,2,6,1,1400,4,39.17896,-86.53472

2010,4,7,0,100,8,39.17896,-86.53472

2010,4,6,1,1200,11,39.17896,-86.53472

2010,5,4,1,1700,5,39.17896,-86.53472

2010,8,4,1,1700,5,39.17896,-86.521088

2010,9,1,0,1000,8,39.17896,-86.521088

2010,10,3,1,800,8,39.17896,-86.521088

2010,10,5,1,900,5,39.17896,-86.53472

2010,10,7,0,1900,8,39.17896,-86.53472

2010,11,1,0,900,30,39.17896,-86.53472

2010,2,4,1,800,4,39.178944,-86.533392

2010,3,3,1,1200,4,39.178944,-86.5296

2010,7,5,1,1400,2,39.178944,-86.533392

2010,9,5,1,1100,3,39.178944,-86.533392

2010,3,2,1,1700,2,39.17893878,-86.51969763

2010,12,4,1,1600,4,39.17893838,-86.5309426

2010,1,7,0,2200,1,39.178928,-86.518992

2010,3,4,1,1700,2,39.178928,-86.518992

2010,4,4,1,1700,13,39.178928,-86.518992

2010,4,7,0,1600,4,39.178928,-86.518992

2010,12,4,1,700,18,39.178928,-86.518992

2010,6,5,1,900,26,39.17891499,-86.51793348

2010,12,6,1,1600,4,39.178891,-86.515253

2010,4,6,1,1800,2,39.178848,-86.51197021

2010,8,2,1,1700,4,39.178848,-86.51214665

2010,1,4,1,1000,17,39.178848,-86.511088

2010,1,2,1,2100,9,39.178848,-86.511088

2010,1,3,1,1100,8,39.178848,-86.511088

2010,2,6,0,2000,9,39.178848,-86.511088

2010,2,3,1,700,35,39.178848,-86.511088

2010,4,4,1,1200,20,39.178848,-86.511088

2010,9,4,1,1000,8,39.178848,-86.511088

2010,10,4,1,800,2,39.178848,-86.511088

2010,10,4,1,1600,2,39.178848,-86.51126444

2010,12,6,1,500,2,39.178848,-86.511088

2010,3,5,1,900,16,39.17883607,-86.55658335

2010,3,7,0,1900,1,39.178811,-86.475008

2010,10,7,0,1300,11,39.17871742,-86.53778368

2010,10,3,1,1200,7,39.17869876,-86.55658046

2010,11,3,1,2100,1,39.17857146,-86.53893392

2010,2,7,0,1400,4,39.17856339,-86.56000817

2010,11,2,1,2000,8,39.17839758,-86.53339992

2010,8,5,1,1700,4,39.17838952,-86.52672

2010,8,4,1,1500,4,39.17830692,-86.52688

2010,12,5,1,300,1,39.178112,-86.512471

2010,4,6,0,1900,8,39.178036,-86.512474

2010,4,5,1,1700,4,39.177942,-86.529705

2010,1,3,1,900,11,39.17791996,-86.50310274

2010,10,4,1,1400,16,39.17785275,-86.55653447

2010,4,2,1,1000,3,39.17784,-86.533408

2010,6,4,1,1700,4,39.17784,-86.533408

2010,10,1,1,2100,15,39.17784,-86.533408

2010,7,3,1,1700,4,39.177808,-86.532176

2010,10,7,0,1700,3,39.177808,-86.532176

2010,12,6,1,100,7,39.177805,-86.528349

2010,9,4,1,1700,15,39.17778749,-86.58309109

2010,8,3,1,1700,1,39.17776555,-86.52918204

2010,2,2,1,2200,2,39.17775761,-86.53340933

2010,2,3,1,1000,7,39.177744,-86.53776

2010,7,7,0,2000,18,39.177744,-86.583079

2010,1,1,0,400,8,39.17772,-86.535969

2010,3,7,0,1700,20,39.1775537,-86.5612041

2010,9,6,1,800,4,39.1775537,-86.5612041

2010,5,1,0,1100,20,39.17737768,-86.5609886

2010,8,4,1,1600,2,39.17737768,-86.5609886

2010,3,3,1,1700,5,39.17737085,-86.56095262

2010,10,7,0,1100,2,39.17737085,-86.56096128

2010,7,3,1,1900,12,39.1773049,-86.6242

2010,2,2,1,1300,24,39.17729391,-86.5189799

2010,3,2,1,100,8,39.17729391,-86.5189799

2010,9,3,1,2000,8,39.17729391,-86.5189799

2010,10,7,0,1900,1,39.177152,-86.527152

2010,8,6,1,1300,7,39.176962,-86.533535

2010,5,1,1,1900,17,39.17694922,-86.53342237

2010,7,2,1,1500,2,39.17694788,-86.56192165

2010,4,1,1,2100,19,39.17693682,-86.53223608

2010,2,7,0,1500,1,39.176896,-86.53088

2010,1,4,1,1200,2,39.17688,-86.534736

2010,2,5,1,1300,4,39.17688,-86.534736

2010,4,6,1,1000,1,39.17688,-86.534736

2010,10,6,1,1500,3,39.17688,-86.534736

2010,11,7,0,0,7,39.17685257,-86.53361143

2010,1,6,1,1800,2,39.176848,-86.478192

2010,1,7,0,1200,4,39.176848,-86.533424

2010,2,5,1,1900,22,39.176848,-86.533424

2010,2,7,0,2000,33,39.176848,-86.533424

2010,7,6,1,1400,4,39.176848,-86.478192

2010,8,2,1,1600,15,39.176848,-86.533424

2010,8,3,1,1000,4,39.176848,-86.478192

2010,8,7,0,1100,2,39.176848,-86.533424

2010,9,6,1,1600,4,39.176848,-86.533424

2010,10,5,1,1400,18,39.176848,-86.533424

2010,10,7,0,900,14,39.176848,-86.478192

2010,10,7,0,100,15,39.176848,-86.533424

2010,11,3,1,1200,3,39.176848,-86.478192

2010,5,6,1,1700,13,39.17682561,-86.55648083

2010,7,3,1,1000,2,39.17675101,-86.47836317

2010,1,4,1,700,4,39.17674594,-86.56216082

2010,4,6,0,2000,5,39.17674594,-86.56216082

2010,2,5,1,1000,4,39.17665,-86.55259

2010,4,7,0,1600,4,39.17664,-86.539712

2010,5,1,0,1400,8,39.17664,-86.542096

2010,10,7,0,1300,2,39.17664,-86.537712

2010,1,4,1,1800,17,39.176544,-86.5624

2010,2,6,0,2000,2,39.176544,-86.5624

2010,3,6,1,1100,2,39.176544,-86.5624

2010,3,3,1,1100,17,39.176544,-86.5624

2010,2,5,1,2000,15,39.176544,-86.5624

2010,4,7,0,1400,2,39.176544,-86.5624

2010,6,7,0,1000,2,39.176544,-86.5624

2010,6,4,1,1000,3,39.176544,-86.5624

2010,6,3,1,1200,8,39.176544,-86.5624

2010,7,3,1,1800,8,39.176544,-86.5624

2010,8,5,1,1300,1,39.176544,-86.5624

2010,10,3,1,1200,20,39.176544,-86.5624

2010,11,5,1,1700,2,39.176544,-86.5624

2010,2,1,0,100,10,39.176467,-86.51886

2010,4,1,0,1400,1,39.176467,-86.51886

2010,10,4,1,1700,2,39.176467,-86.51886

2010,8,4,1,1600,1,39.17635934,-86.56266121

2010,9,2,1,1100,8,39.176288,-86.545584

2010,1,6,1,1400,4,39.176192,-86.52712

2010,11,6,1,1500,4,39.176192,-86.52712

2010,4,1,0,600,8,39.17617667,-86.52764894

2010,9,5,1,1500,2,39.17617467,-86.56292242

2010,8,3,1,1400,4,39.17616,-86.528224

2010,12,7,0,1500,4,39.17616,-86.528224

2010,8,2,1,2300,8,39.176144,-86.52456261

2010,5,4,1,1200,26,39.176144,-86.520992

2010,2,1,0,1200,8,39.17612549,-86.51898236

2010,8,6,1,800,20,39.17612549,-86.51898236

2010,10,7,0,1200,2,39.176048,-86.537696

2010,11,4,1,1000,1,39.17602997,-86.53678551

2010,11,2,1,1800,1,39.17600436,-86.53054318

2010,5,7,0,600,5,39.17599001,-86.56318363

2010,1,7,0,2200,4,39.175984,-86.534736

2010,5,1,0,100,4,39.175984,-86.534736

2010,11,3,1,1600,17,39.175984,-86.534736

2010,4,7,0,1800,10,39.17596931,-86.53223118

2010,9,6,0,2200,8,39.175959,-86.51336

2010,5,3,1,200,8,39.17595494,-86.53322841

2010,5,1,0,1300,4,39.175952,-86.53344

2010,6,6,1,1600,17,39.175952,-86.53344

2010,10,3,1,1600,8,39.175952,-86.53344

2010,10,4,1,1000,8,39.17595,-86.534769

2010,9,3,1,1600,8,39.175897,-86.481528

2010,11,4,1,700,1,39.175897,-86.481528

2010,10,5,1,800,14,39.17579176,-86.5347397

2010,2,5,1,800,4,39.17562068,-86.56370604

2010,1,2,1,100,7,39.175552,-86.528192

2010,2,6,1,500,7,39.175552,-86.528192

2010,3,6,1,500,7,39.175552,-86.528192

2010,11,7,0,300,23,39.175552,-86.528192

2010,4,6,1,1100,1,39.1755262,-86.537696

2010,1,6,0,2100,3,39.175504,-86.527104

2010,6,7,0,200,4,39.175504,-86.527104

2010,6,2,1,1400,4,39.175504,-86.527104

2010,8,2,1,1600,4,39.175504,-86.527104

2010,9,7,0,2300,4,39.175504,-86.527104

2010,10,1,0,1100,5,39.175504,-86.527104

2010,10,5,1,2100,4,39.175504,-86.527104

2010,11,6,1,1300,4,39.175504,-86.527104

2010,11,7,0,1700,4,39.175504,-86.527104

2010,5,2,1,1500,10,39.175443,-86.513899

2010,10,7,0,1500,5,39.17544,-86.525824

2010,10,3,1,1400,4,39.17539053,-86.51397285

2010,3,4,1,800,1,39.175344,-86.523488

2010,4,7,0,1500,4,39.175344,-86.523488

2010,1,7,0,700,11,39.175328,-86.484249

2010,12,2,1,1600,10,39.175303,-86.495549

2010,4,6,0,2000,4,39.17524,-86.527

2010,8,3,1,1300,4,39.17523983,-86.52698792

2010,1,3,1,1400,8,39.17521746,-86.52061527

2010,8,6,0,1900,8,39.17519445,-86.53741

2010,1,5,1,700,2,39.17517726,-86.55650149

2010,4,4,1,1600,2,39.17515901,-86.56435905

2010,1,6,1,300,1,39.175152,-86.55152

2010,4,5,1,1600,8,39.175152,-86.518992

2010,12,1,0,1400,7,39.17513055,-86.48154205

2010,1,1,0,1300,8,39.175113,-86.519036

2010,12,5,1,800,1,39.175113,-86.519036

2010,4,1,1,2100,1,39.17504,-86.547104

2010,10,7,0,200,1,39.175016,-86.548996

2010,10,6,1,1100,8,39.17499,-86.50882568

2010,11,3,1,0,12,39.17489326,-86.48131836

2010,2,2,1,1000,4,39.17479434,-86.49658

2010,7,2,1,1600,4,39.17478434,-86.49496

2010,3,2,1,700,4,39.17469734,-86.56501204

2010,3,6,1,0,24,39.174416,-86.530992

2010,4,7,0,1900,1,39.174416,-86.528304

2010,5,6,1,1700,4,39.174368,-86.527088

2010,7,4,1,900,8,39.174368,-86.527088

2010,10,4,1,1100,8,39.174368,-86.527088

2010,5,6,1,1700,17,39.174353,-86.492725

2010,1,3,1,2000,18,39.174352,-86.5504

2010,2,7,0,200,14,39.174352,-86.552592

2010,3,5,1,900,4,39.174352,-86.533472

2010,4,5,1,1700,4,39.174352,-86.5504

2010,4,5,1,2100,8,39.174352,-86.548

2010,5,5,1,1000,23,39.174352,-86.548

2010,5,1,0,300,14,39.174352,-86.548

2010,10,1,0,200,10,39.17434482,-86.52616068

2010,11,2,1,900,4,39.17428,-86.52355

2010,3,5,1,2000,11,39.17405597,-86.534752

2010,1,2,1,1500,11,39.174048,-86.518896

2010,4,5,1,1700,2,39.174048,-86.518896

2010,10,2,1,1400,4,39.174048,-86.518896

2010,10,5,1,1700,4,39.174048,-86.518896

2010,10,6,1,1100,8,39.174048,-86.518896

2010,11,3,1,1100,13,39.174048,-86.518896

2010,5,6,1,1300,1,39.17404742,-86.55565346

2010,4,2,1,1400,2,39.17396,-86.51892

2010,4,4,1,200,1,39.17396,-86.51894163

2010,10,3,1,1700,8,39.1739436,-86.51820314

2010,12,3,1,2300,6,39.17359871,-86.51583572

2010,4,1,0,900,19,39.173584,-86.555272

2010,3,3,1,1900,4,39.17358351,-86.48214089

2010,10,3,1,900,1,39.17358351,-86.48214089

2010,1,7,0,1200,3,39.173552,-86.515488

2010,2,4,1,900,8,39.173552,-86.515488

2010,2,4,1,2200,4,39.173552,-86.515488

2010,3,4,1,1300,8,39.173552,-86.515488

2010,4,4,1,1400,25,39.173552,-86.515488

2010,6,2,1,1500,1,39.173552,-86.515488

2010,10,5,1,1800,4,39.173552,-86.515488

2010,11,2,1,1900,5,39.173552,-86.515488

2010,11,3,1,2100,4,39.173552,-86.515488

2010,9,7,0,100,7,39.17344,-86.530992

2010,10,3,1,1300,4,39.17344,-86.523616

2010,10,6,0,2200,4,39.17344,-86.527056

2010,2,6,1,1500,10,39.173432,-86.534798

2010,9,5,1,900,4,39.17342,-86.52352

2010,4,6,1,1500,8,39.17341,-86.51544

2010,12,1,0,1500,11,39.17341,-86.51544

2010,12,4,1,2300,11,39.17341,-86.5210273

2010,12,4,1,1400,25,39.173409,-86.515439

2010,7,6,1,1200,4,39.17339421,-86.53884

2010,6,4,1,1800,8,39.17336622,-86.55511956

2010,2,4,1,1700,1,39.173344,-86.550304

2010,2,4,1,1600,8,39.173344,-86.54734825

2010,2,4,1,700,2,39.173344,-86.555104

2010,4,5,1,1100,19,39.173344,-86.549792

2010,5,5,1,1500,4,39.173344,-86.555104

2010,10,3,1,1300,4,39.173344,-86.549792

2010,12,2,1,1900,7,39.173344,-86.548192

2010,9,4,1,1400,4,39.17332407,-86.51891649

2010,1,2,1,2000,11,39.17328,-86.53359

2010,11,5,1,2200,10,39.173269,-86.536476

2010,1,5,1,1500,20,39.17326,-86.53858

2010,12,2,1,1500,1,39.17325908,-86.54984173

2010,3,5,1,1500,2,39.173248,-86.533488

2010,2,6,0,1900,2,39.173232,-86.534752

2010,2,3,1,2300,2,39.173232,-86.534752

2010,5,7,0,1200,4,39.173232,-86.534752

2010,9,1,0,1300,14,39.173232,-86.534752

2010,10,2,1,1300,4,39.173232,-86.534752

2010,4,5,1,1700,4,39.173216,-86.536

2010,10,3,1,1100,8,39.173216,-86.536

2010,12,4,1,900,3,39.173184,-86.538528

2010,3,4,1,900,7,39.17315449,-86.5406236

2010,1,3,1,1500,2,39.173152,-86.5408

2010,4,1,0,1200,25,39.173152,-86.5408

2010,5,4,1,600,1,39.173152,-86.5408

2010,5,5,1,1200,4,39.173152,-86.5408

2010,7,6,1,1800,4,39.173152,-86.5408

2010,9,3,1,1700,8,39.172986,-86.513406

2010,4,3,1,1500,1,39.17285105,-86.56762445

2010,4,1,0,1500,1,39.17281455,-86.51879273

2010,6,3,1,1200,8,39.17281455,-86.51879273

2010,8,4,1,1600,8,39.17281455,-86.51879273

2010,9,4,1,1900,14,39.17281455,-86.51879273

2010,10,7,0,400,10,39.17277061,-86.52704261

2010,3,4,1,1200,5,39.172752,-86.482288

2010,3,4,1,1400,2,39.172752,-86.482288

2010,4,7,0,1700,2,39.172752,-86.482288

2010,7,3,1,1700,7,39.172752,-86.482288

2010,8,1,0,1300,18,39.172752,-86.482288

2010,12,4,1,800,11,39.172752,-86.482288

2010,1,4,1,1100,4,39.17264,-86.52704

2010,2,7,0,300,3,39.17264,-86.529696

2010,2,3,1,1700,4,39.17264,-86.52464

